route_id,city,city_tier,source_lat,source_lng,dest_lat,dest_lng,source_subregion,source_zone,dest_subregion,dest_zone,distance_km,base_time_min,timestamp,time_of_day,day_of_week,hour,is_holiday,weather_condition,traffic_level,cab_type,cab_availability,surge_multiplier,base_price_per_km,per_minute_rate,estimated_time_min,fare_amount
413,Delhi,1,28.64526,77.220637,28.628377,77.222693,New Delhi Station,Railway,Connaught Place,City Center,2.7,4.26,2026-06-22T09:00,Morning,Monday,9,0,Cloudy,High,Mini,14,1.54,20.0,2.2,10.24,287.08
413,Delhi,1,28.64526,77.220637,28.628377,77.222693,New Delhi Station,Railway,Connaught Place,City Center,2.7,4.26,2026-06-17T09:00,Morning,Wednesday,9,0,Sunny,High,Sedan,14,1.6,20.0,2.2,9.09,191.55
413,Delhi,1,28.64526,77.220637,28.628377,77.222693,New Delhi Station,Railway,Connaught Place,City Center,2.7,4.26,2026-06-12T12:00,Afternoon,Friday,12,0,Sunny,High,Sedan,14,1.37,20.0,2.2,11.22,262.33
413,Delhi,1,28.64526,77.220637,28.628377,77.222693,New Delhi Station,Railway,Connaught Place,City Center,2.7,4.26,2026-06-18T06:00,Morning,Thursday,6,0,Sunny,High,Sedan,14,1.68,20.0,2.2,11.91,334.11
413,Delhi,1,28.64526,77.220637,28.628377,77.222693,New Delhi Station,Railway,Connaught Place,City Center,2.7,4.26,2026-06-03T21:00,Night,Wednesday,21,0,Sunny,Low,SUV,14,1.42,20.0,2.2,10.8,299.72
414,Delhi,1,28.567928,77.325422,28.554491,77.08934,Noida Sector 18,Suburb,IGI Terminal 3,Airport,29.95,36.43,2026-06-08T21:00,Night,Monday,21,0,Sunny,Low,Sedan,7,1.77,20.0,2.2,44.02,1432.03
414,Delhi,1,28.567928,77.325422,28.554491,77.08934,Noida Sector 18,Suburb,IGI Terminal 3,Airport,29.95,36.43,2026-06-02T14:00,Afternoon,Tuesday,14,0,Rainy,Medium,Mini,7,1.83,20.0,2.2,49.43,1280.96
414,Delhi,1,28.567928,77.325422,28.554491,77.08934,Noida Sector 18,Suburb,IGI Terminal 3,Airport,29.95,36.43,2026-06-15T06:00,Morning,Monday,6,0,Cloudy,Medium,Sedan,7,1.73,20.0,2.2,46.34,1626.42
414,Delhi,1,28.567928,77.325422,28.554491,77.08934,Noida Sector 18,Suburb,IGI Terminal 3,Airport,29.95,36.43,2026-06-15T10:00,Afternoon,Monday,10,0,Sunny,Medium,Sedan,7,1.5,20.0,2.2,49.04,1147.86
414,Delhi,1,28.567928,77.325422,28.554491,77.08934,Noida Sector 18,Suburb,IGI Terminal 3,Airport,29.95,36.43,2026-06-20T01:00,Night,Saturday,1,0,Sunny,Low,Mini,7,1.63,20.0,2.2,33.05,1218.34
415,Delhi,1,28.627499,77.220076,28.52571,77.211303,Connaught Place,City Center,Saket,City Center,14.71,18.53,2026-06-22T09:00,Morning,Monday,9,0,Cloudy,High,Sedan,13,1.47,20.0,2.2,34.61,723.47
415,Delhi,1,28.627499,77.220076,28.52571,77.211303,Connaught Place,City Center,Saket,City Center,14.71,18.53,2026-06-30T00:00,Night,Tuesday,0,0,Rainy,Low,SUV,13,1.66,20.0,2.2,24.25,915.9
415,Delhi,1,28.627499,77.220076,28.52571,77.211303,Connaught Place,City Center,Saket,City Center,14.71,18.53,2026-06-22T05:00,Night,Monday,5,0,Sunny,Low,SUV,13,1.43,20.0,2.2,22.38,814.31
415,Delhi,1,28.627499,77.220076,28.52571,77.211303,Connaught Place,City Center,Saket,City Center,14.71,18.53,2026-06-15T06:00,Morning,Monday,6,0,Cloudy,High,Mini,13,1.47,20.0,2.2,30.9,595.73
415,Delhi,1,28.627499,77.220076,28.52571,77.211303,Connaught Place,City Center,Saket,City Center,14.71,18.53,2026-06-19T02:00,Night,Friday,2,0,Sunny,Low,Sedan,13,1.19,20.0,2.2,26.01,553.95
416,Delhi,1,28.73496,77.078592,28.650635,77.318354,Rohini,Suburb,Anand Vihar Terminal,Railway,31.41,38.68,2026-06-06T17:00,Evening,Saturday,17,0,Sunny,Low,SUV,7,1.64,20.0,2.2,42.64,1979.92
416,Delhi,1,28.73496,77.078592,28.650635,77.318354,Rohini,Suburb,Anand Vihar Terminal,Railway,31.41,38.68,2026-06-09T00:00,Night,Tuesday,0,0,Sunny,Low,SUV,7,1.61,20.0,2.2,44.83,1877.22
416,Delhi,1,28.73496,77.078592,28.650635,77.318354,Rohini,Suburb,Anand Vihar Terminal,Railway,31.41,38.68,2026-06-04T06:00,Morning,Thursday,6,0,Sunny,Medium,Sedan,7,1.82,20.0,2.2,50.24,1634.44
416,Delhi,1,28.73496,77.078592,28.650635,77.318354,Rohini,Suburb,Anand Vihar Terminal,Railway,31.41,38.68,2026-06-10T16:00,Afternoon,Wednesday,16,0,Sunny,Low,Sedan,7,1.59,20.0,2.2,46.46,1513.4
416,Delhi,1,28.73496,77.078592,28.650635,77.318354,Rohini,Suburb,Anand Vihar Terminal,Railway,31.41,38.68,2026-06-24T13:00,Afternoon,Wednesday,13,0,Sunny,Low,Sedan,7,1.55,20.0,2.2,42.45,1583.71
417,Delhi,1,28.522423,77.211169,28.654537,77.234141,Saket,City Center,Old Delhi Station,Railway,17.95,21.27,2026-06-21T02:00,Night,Sunday,2,0,Cloudy,Low,SUV,13,1.37,20.0,2.2,27.45,1014.28
417,Delhi,1,28.522423,77.211169,28.654537,77.234141,Saket,City Center,Old Delhi Station,Railway,17.95,21.27,2026-06-14T04:00,Night,Sunday,4,0,Sunny,Low,SUV,13,1.36,20.0,2.2,25.83,1201.64
417,Delhi,1,28.522423,77.211169,28.654537,77.234141,Saket,City Center,Old Delhi Station,Railway,17.95,21.27,2026-06-24T22:00,Night,Wednesday,22,0,Sunny,Low,Mini,13,1.23,20.0,2.2,26.51,540.97
417,Delhi,1,28.522423,77.211169,28.654537,77.234141,Saket,City Center,Old Delhi Station,Railway,17.95,21.27,2026-06-28T05:00,Night,Sunday,5,0,Sunny,Low,Mini,13,1.39,20.0,2.2,24.69,715.09
417,Delhi,1,28.522423,77.211169,28.654537,77.234141,Saket,City Center,Old Delhi Station,Railway,17.95,21.27,2026-06-22T23:00,Night,Monday,23,0,Sunny,Low,SUV,13,1.27,20.0,2.2,23.95,1094.18
418,Delhi,1,28.565627,77.244824,28.413755,77.319593,Lajpat Nagar,City Center,Faridabad,Suburb,21.58,20.17,2026-06-29T01:00,Night,Monday,1,0,Sunny,Low,SUV,13,1.3,20.0,2.2,26.97,1000.61
418,Delhi,1,28.565627,77.244824,28.413755,77.319593,Lajpat Nagar,City Center,Faridabad,Suburb,21.58,20.17,2026-06-06T10:00,Afternoon,Saturday,10,0,Sunny,Low,Sedan,13,1.31,20.0,2.2,21.89,830.0
418,Delhi,1,28.565627,77.244824,28.413755,77.319593,Lajpat Nagar,City Center,Faridabad,Suburb,21.58,20.17,2026-06-23T23:00,Night,Tuesday,23,0,Sunny,Low,Sedan,13,1.37,20.0,2.2,27.0,764.16
418,Delhi,1,28.565627,77.244824,28.413755,77.319593,Lajpat Nagar,City Center,Faridabad,Suburb,21.58,20.17,2026-06-04T22:00,Night,Thursday,22,0,Cloudy,Low,SUV,13,1.4,20.0,2.2,26.68,1217.58
418,Delhi,1,28.565627,77.244824,28.413755,77.319593,Lajpat Nagar,City Center,Faridabad,Suburb,21.58,20.17,2026-06-18T21:00,Night,Thursday,21,0,Cloudy,Low,SUV,13,1.26,20.0,2.2,28.81,1053.14
419,Delhi,1,28.639256,77.221601,28.742488,77.087125,New Delhi Station,Railway,Rohini,Suburb,23.5,29.72,2026-06-08T14:00,Afternoon,Monday,14,0,Sunny,High,SUV,14,1.43,20.0,2.2,52.21,1298.02
419,Delhi,1,28.639256,77.221601,28.742488,77.087125,New Delhi Station,Railway,Rohini,Suburb,23.5,29.72,2026-06-27T13:00,Afternoon,Saturday,13,0,Sunny,Medium,Mini,14,1.2,20.0,2.2,40.74,711.39
419,Delhi,1,28.639256,77.221601,28.742488,77.087125,New Delhi Station,Railway,Rohini,Suburb,23.5,29.72,2026-06-04T14:00,Afternoon,Thursday,14,0,Rainy,High,Mini,14,1.55,20.0,2.2,58.58,903.59
419,Delhi,1,28.639256,77.221601,28.742488,77.087125,New Delhi Station,Railway,Rohini,Suburb,23.5,29.72,2026-06-15T01:00,Night,Monday,1,0,Cloudy,Low,Mini,14,1.34,20.0,2.2,32.64,758.9
419,Delhi,1,28.639256,77.221601,28.742488,77.087125,New Delhi Station,Railway,Rohini,Suburb,23.5,29.72,2026-06-15T10:00,Afternoon,Monday,10,0,Sunny,High,Mini,14,1.55,20.0,2.2,58.57,1184.99
420,Delhi,1,28.590914,77.249727,28.591014,77.256685,Hazrat Nizamuddin,Railway,Hazrat Nizamuddin,Railway,3.06,6.98,2026-06-09T03:00,Night,Tuesday,3,0,Sunny,Low,Mini,14,1.19,20.0,2.2,8.45,152.59
420,Delhi,1,28.590914,77.249727,28.591014,77.256685,Hazrat Nizamuddin,Railway,Hazrat Nizamuddin,Railway,3.06,6.98,2026-06-08T05:00,Night,Monday,5,0,Sunny,Low,Mini,14,1.2,20.0,2.2,12.72,183.69
420,Delhi,1,28.590914,77.249727,28.591014,77.256685,Hazrat Nizamuddin,Railway,Hazrat Nizamuddin,Railway,3.06,6.98,2026-06-07T04:00,Night,Sunday,4,0,Sunny,Low,Mini,14,1.29,20.0,2.2,13.57,169.95
420,Delhi,1,28.590914,77.249727,28.591014,77.256685,Hazrat Nizamuddin,Railway,Hazrat Nizamuddin,Railway,3.06,6.98,2026-06-03T21:00,Night,Wednesday,21,0,Sunny,Low,Sedan,14,1.43,20.0,2.2,14.66,341.53
420,Delhi,1,28.590914,77.249727,28.591014,77.256685,Hazrat Nizamuddin,Railway,Hazrat Nizamuddin,Railway,3.06,6.98,2026-06-06T23:00,Night,Saturday,23,0,Sunny,Low,SUV,14,1.39,20.0,2.2,10.82,328.88
421,Delhi,1,28.582195,77.050774,28.656278,77.187552,Dwarka,Suburb,Karol Bagh,City Center,20.65,24.39,2026-06-06T04:00,Night,Saturday,4,0,Sunny,Low,Sedan,7,1.64,20.0,2.2,27.44,973.96
421,Delhi,1,28.582195,77.050774,28.656278,77.187552,Dwarka,Suburb,Karol Bagh,City Center,20.65,24.39,2026-06-03T11:00,Afternoon,Wednesday,11,0,Sunny,Low,Sedan,7,1.6,20.0,2.2,27.42,922.26
421,Delhi,1,28.582195,77.050774,28.656278,77.187552,Dwarka,Suburb,Karol Bagh,City Center,20.65,24.39,2026-06-02T03:00,Night,Tuesday,3,0,Rainy,Low,Mini,7,1.87,20.0,2.2,28.84,888.78
421,Delhi,1,28.582195,77.050774,28.656278,77.187552,Dwarka,Suburb,Karol Bagh,City Center,20.65,24.39,2026-06-10T11:00,Afternoon,Wednesday,11,0,Sunny,Low,Mini,7,1.56,20.0,2.2,28.12,746.13
421,Delhi,1,28.582195,77.050774,28.656278,77.187552,Dwarka,Suburb,Karol Bagh,City Center,20.65,24.39,2026-06-02T17:00,Evening,Tuesday,17,0,Sunny,Medium,SUV,7,2.0,20.0,2.2,35.4,1695.64
422,Delhi,1,28.556436,77.088201,28.554129,77.086898,IGI Terminal 3,Airport,IGI Terminal 3,Airport,3.23,6.38,2026-06-25T23:00,Night,Thursday,23,0,Sunny,Low,SUV,17,1.03,20.0,2.2,9.75,326.61
422,Delhi,1,28.556436,77.088201,28.554129,77.086898,IGI Terminal 3,Airport,IGI Terminal 3,Airport,3.23,6.38,2026-06-10T07:00,Morning,Wednesday,7,0,Sunny,Medium,SUV,17,1.22,20.0,2.2,12.86,371.06
422,Delhi,1,28.556436,77.088201,28.554129,77.086898,IGI Terminal 3,Airport,IGI Terminal 3,Airport,3.23,6.38,2026-06-20T08:00,Morning,Saturday,8,0,Sunny,Low,SUV,17,1.21,20.0,2.2,13.22,485.58
422,Delhi,1,28.556436,77.088201,28.554129,77.086898,IGI Terminal 3,Airport,IGI Terminal 3,Airport,3.23,6.38,2026-06-19T21:00,Night,Friday,21,0,Sunny,Low,Mini,17,1.07,20.0,2.2,13.12,200.46
422,Delhi,1,28.556436,77.088201,28.554129,77.086898,IGI Terminal 3,Airport,IGI Terminal 3,Airport,3.23,6.38,2026-06-25T09:00,Morning,Thursday,9,0,Sunny,Medium,Sedan,17,1.3,20.0,2.2,13.93,259.38
423,Delhi,1,28.521647,77.21008,28.568989,77.125872,Saket,City Center,IGI Terminal 1,Airport,15.0,18.12,2026-06-18T05:00,Night,Thursday,5,0,Sunny,Low,SUV,13,1.41,20.0,2.2,19.37,815.57
423,Delhi,1,28.521647,77.21008,28.568989,77.125872,Saket,City Center,IGI Terminal 1,Airport,15.0,18.12,2026-06-02T15:00,Afternoon,Tuesday,15,0,Sunny,Medium,Sedan,13,1.44,20.0,2.2,25.55,560.01
423,Delhi,1,28.521647,77.21008,28.568989,77.125872,Saket,City Center,IGI Terminal 1,Airport,15.0,18.12,2026-06-14T21:00,Night,Sunday,21,0,Sunny,Low,Mini,13,1.29,20.0,2.2,23.58,452.57
423,Delhi,1,28.521647,77.21008,28.568989,77.125872,Saket,City Center,IGI Terminal 1,Airport,15.0,18.12,2026-06-05T08:00,Morning,Friday,8,0,Cloudy,High,SUV,13,1.62,20.0,2.2,32.63,1258.83
423,Delhi,1,28.521647,77.21008,28.568989,77.125872,Saket,City Center,IGI Terminal 1,Airport,15.0,18.12,2026-06-25T14:00,Afternoon,Thursday,14,0,Sunny,Medium,Mini,13,1.32,20.0,2.2,31.68,492.2
424,Delhi,1,28.557409,77.083984,28.525601,77.213157,IGI Terminal 3,Airport,Saket,City Center,17.55,23.41,2026-06-17T15:00,Afternoon,Wednesday,15,0,Sunny,Medium,Sedan,17,1.07,20.0,2.2,34.36,701.08
424,Delhi,1,28.557409,77.083984,28.525601,77.213157,IGI Terminal 3,Airport,Saket,City Center,17.55,23.41,2026-06-13T08:00,Morning,Saturday,8,0,Cloudy,Medium,SUV,17,1.09,20.0,2.2,31.85,896.5
424,Delhi,1,28.557409,77.083984,28.525601,77.213157,IGI Terminal 3,Airport,Saket,City Center,17.55,23.41,2026-06-07T15:00,Afternoon,Sunday,15,0,Sunny,Low,SUV,17,1.0,20.0,2.2,28.57,810.94
424,Delhi,1,28.557409,77.083984,28.525601,77.213157,IGI Terminal 3,Airport,Saket,City Center,17.55,23.41,2026-06-06T11:00,Afternoon,Saturday,11,0,Sunny,Low,Mini,17,1.0,20.0,2.2,27.57,537.27
424,Delhi,1,28.557409,77.083984,28.525601,77.213157,IGI Terminal 3,Airport,Saket,City Center,17.55,23.41,2026-06-25T14:00,Afternoon,Thursday,14,0,Sunny,Medium,Mini,17,1.03,20.0,2.2,38.19,612.54
425,Delhi,1,28.579478,77.049296,28.647447,77.313529,Dwarka,Suburb,Anand Vihar Terminal,Railway,36.12,45.9,2026-06-04T11:00,Afternoon,Thursday,11,0,Sunny,Low,SUV,7,1.63,20.0,2.2,50.52,2329.92
425,Delhi,1,28.579478,77.049296,28.647447,77.313529,Dwarka,Suburb,Anand Vihar Terminal,Railway,36.12,45.9,2026-06-05T19:00,Evening,Friday,19,0,Sunny,Medium,SUV,7,1.86,20.0,2.2,73.47,2308.65
425,Delhi,1,28.579478,77.049296,28.647447,77.313529,Dwarka,Suburb,Anand Vihar Terminal,Railway,36.12,45.9,2026-06-22T17:00,Evening,Monday,17,0,Sunny,Medium,SUV,7,1.92,20.0,2.2,58.75,2520.96
425,Delhi,1,28.579478,77.049296,28.647447,77.313529,Dwarka,Suburb,Anand Vihar Terminal,Railway,36.12,45.9,2026-06-24T04:00,Night,Wednesday,4,0,Sunny,Low,Mini,7,1.64,20.0,2.2,52.08,1363.35
425,Delhi,1,28.579478,77.049296,28.647447,77.313529,Dwarka,Suburb,Anand Vihar Terminal,Railway,36.12,45.9,2026-06-29T19:00,Evening,Monday,19,0,Sunny,Medium,Sedan,7,1.85,20.0,2.2,61.5,2191.71
426,Delhi,1,28.563278,77.241079,28.497883,77.093442,Lajpat Nagar,City Center,Gurgaon Cyber City,Suburb,21.7,27.63,2026-06-15T09:00,Morning,Monday,9,0,Sunny,Low,SUV,13,1.43,20.0,2.2,29.72,1013.31
426,Delhi,1,28.563278,77.241079,28.497883,77.093442,Lajpat Nagar,City Center,Gurgaon Cyber City,Suburb,21.7,27.63,2026-06-02T15:00,Afternoon,Tuesday,15,0,Sunny,Low,SUV,13,1.15,20.0,2.2,29.25,1090.18
426,Delhi,1,28.563278,77.241079,28.497883,77.093442,Lajpat Nagar,City Center,Gurgaon Cyber City,Suburb,21.7,27.63,2026-06-02T04:00,Night,Tuesday,4,0,Sunny,Low,Sedan,13,1.42,20.0,2.2,32.92,904.15
426,Delhi,1,28.563278,77.241079,28.497883,77.093442,Lajpat Nagar,City Center,Gurgaon Cyber City,Suburb,21.7,27.63,2026-06-22T15:00,Afternoon,Monday,15,0,Rainy,Low,SUV,13,1.41,20.0,2.2,31.1,1101.77
426,Delhi,1,28.563278,77.241079,28.497883,77.093442,Lajpat Nagar,City Center,Gurgaon Cyber City,Suburb,21.7,27.63,2026-06-12T22:00,Night,Friday,22,0,Sunny,Low,SUV,13,1.21,20.0,2.2,29.3,1163.36
427,Delhi,1,28.553459,77.106262,28.565463,77.326094,IGI Terminal 2,Airport,Noida Sector 18,Suburb,28.22,37.77,2026-06-09T19:00,Evening,Tuesday,19,0,Sunny,Medium,SUV,17,1.38,20.0,2.2,52.79,1693.26
427,Delhi,1,28.553459,77.106262,28.565463,77.326094,IGI Terminal 2,Airport,Noida Sector 18,Suburb,28.22,37.77,2026-06-04T22:00,Night,Thursday,22,0,Cloudy,Low,Sedan,17,1.19,20.0,2.2,40.54,999.11
427,Delhi,1,28.553459,77.106262,28.565463,77.326094,IGI Terminal 2,Airport,Noida Sector 18,Suburb,28.22,37.77,2026-06-21T23:00,Night,Sunday,23,0,Cloudy,Low,SUV,17,1.11,20.0,2.2,43.73,1426.26
427,Delhi,1,28.553459,77.106262,28.565463,77.326094,IGI Terminal 2,Airport,Noida Sector 18,Suburb,28.22,37.77,2026-06-14T15:00,Afternoon,Sunday,15,0,Sunny,Low,Mini,17,1.0,20.0,2.2,42.6,729.88
427,Delhi,1,28.553459,77.106262,28.565463,77.326094,IGI Terminal 2,Airport,Noida Sector 18,Suburb,28.22,37.77,2026-06-11T02:00,Night,Thursday,2,0,Sunny,Low,SUV,17,1.19,20.0,2.2,37.73,1381.55
428,Delhi,1,28.655713,77.227107,28.735323,77.084086,Old Delhi Station,Railway,Rohini,Suburb,18.56,24.62,2026-06-17T08:00,Morning,Wednesday,8,0,Sunny,High,Sedan,14,1.45,20.0,2.2,44.49,989.88
428,Delhi,1,28.655713,77.227107,28.735323,77.084086,Old Delhi Station,Railway,Rohini,Suburb,18.56,24.62,2026-06-21T03:00,Night,Sunday,3,0,Sunny,Low,Sedan,14,1.43,20.0,2.2,28.81,864.21
428,Delhi,1,28.655713,77.227107,28.735323,77.084086,Old Delhi Station,Railway,Rohini,Suburb,18.56,24.62,2026-06-28T10:00,Afternoon,Sunday,10,0,Sunny,Medium,Mini,14,1.42,20.0,2.2,37.23,682.36
428,Delhi,1,28.655713,77.227107,28.735323,77.084086,Old Delhi Station,Railway,Rohini,Suburb,18.56,24.62,2026-06-16T07:00,Morning,Tuesday,7,0,Cloudy,High,SUV,14,1.62,20.0,2.2,40.08,1246.75
428,Delhi,1,28.655713,77.227107,28.735323,77.084086,Old Delhi Station,Railway,Rohini,Suburb,18.56,24.62,2026-06-17T00:00,Night,Wednesday,0,0,Cloudy,Low,SUV,14,1.2,20.0,2.2,27.63,947.82
429,Delhi,1,28.592721,77.251419,28.650933,77.187404,Hazrat Nizamuddin,Railway,Karol Bagh,City Center,10.8,16.79,2026-06-13T10:00,Afternoon,Saturday,10,0,Sunny,Low,Mini,14,1.24,20.0,2.2,20.68,361.15
429,Delhi,1,28.592721,77.251419,28.650933,77.187404,Hazrat Nizamuddin,Railway,Karol Bagh,City Center,10.8,16.79,2026-06-05T13:00,Afternoon,Friday,13,0,Cloudy,Low,Mini,14,1.09,20.0,2.2,24.48,398.06
429,Delhi,1,28.592721,77.251419,28.650933,77.187404,Hazrat Nizamuddin,Railway,Karol Bagh,City Center,10.8,16.79,2026-06-09T13:00,Afternoon,Tuesday,13,0,Sunny,Low,Mini,14,1.29,20.0,2.2,23.98,412.56
429,Delhi,1,28.592721,77.251419,28.650933,77.187404,Hazrat Nizamuddin,Railway,Karol Bagh,City Center,10.8,16.79,2026-06-02T00:00,Night,Tuesday,0,0,Sunny,Low,SUV,14,1.3,20.0,2.2,19.44,561.23
429,Delhi,1,28.592721,77.251419,28.650933,77.187404,Hazrat Nizamuddin,Railway,Karol Bagh,City Center,10.8,16.79,2026-06-05T12:00,Afternoon,Friday,12,0,Cloudy,Low,SUV,14,1.11,20.0,2.2,25.6,529.69
430,Delhi,1,28.553818,77.088438,28.651818,77.233356,IGI Terminal 3,Airport,Old Delhi Station,Railway,22.65,30.39,2026-06-03T04:00,Night,Wednesday,4,0,Sunny,Low,Sedan,17,1.0,20.0,2.2,33.16,773.96
430,Delhi,1,28.553818,77.088438,28.651818,77.233356,IGI Terminal 3,Airport,Old Delhi Station,Railway,22.65,30.39,2026-06-11T20:00,Evening,Thursday,20,0,Sunny,Medium,Mini,17,1.37,20.0,2.2,40.49,891.71
430,Delhi,1,28.553818,77.088438,28.651818,77.233356,IGI Terminal 3,Airport,Old Delhi Station,Railway,22.65,30.39,2026-06-30T10:00,Afternoon,Tuesday,10,0,Cloudy,Medium,SUV,17,1.1,20.0,2.2,43.91,1096.05
430,Delhi,1,28.553818,77.088438,28.651818,77.233356,IGI Terminal 3,Airport,Old Delhi Station,Railway,22.65,30.39,2026-06-04T19:00,Evening,Thursday,19,0,Rainy,High,SUV,17,1.64,20.0,2.2,52.94,1704.42
430,Delhi,1,28.553818,77.088438,28.651818,77.233356,IGI Terminal 3,Airport,Old Delhi Station,Railway,22.65,30.39,2026-06-04T01:00,Night,Thursday,1,0,Sunny,Low,SUV,17,1.19,20.0,2.2,33.57,1190.53
431,Delhi,1,28.629692,77.213612,28.637911,77.218868,Connaught Place,City Center,New Delhi Station,Railway,2.24,3.25,2026-06-26T15:00,Afternoon,Friday,15,1,Sunny,Medium,SUV,13,1.61,20.0,2.2,7.95,152.6
431,Delhi,1,28.629692,77.213612,28.637911,77.218868,Connaught Place,City Center,New Delhi Station,Railway,2.24,3.25,2026-06-02T13:00,Afternoon,Tuesday,13,0,Rainy,High,Sedan,13,1.57,20.0,2.2,10.56,120.59
431,Delhi,1,28.629692,77.213612,28.637911,77.218868,Connaught Place,City Center,New Delhi Station,Railway,2.24,3.25,2026-06-29T11:00,Afternoon,Monday,11,0,Sunny,Medium,Sedan,13,1.41,20.0,2.2,11.2,170.68
431,Delhi,1,28.629692,77.213612,28.637911,77.218868,Connaught Place,City Center,New Delhi Station,Railway,2.24,3.25,2026-06-02T19:00,Evening,Tuesday,19,0,Sunny,High,Mini,13,1.62,20.0,2.2,6.93,94.76
431,Delhi,1,28.629692,77.213612,28.637911,77.218868,Connaught Place,City Center,New Delhi Station,Railway,2.24,3.25,2026-06-18T23:00,Night,Thursday,23,0,Cloudy,Low,Sedan,13,1.45,20.0,2.2,8.62,213.38
432,Delhi,1,28.589837,77.253594,28.565393,77.323756,Hazrat Nizamuddin,Railway,Noida Sector 18,Suburb,11.08,16.23,2026-06-26T10:00,Afternoon,Friday,10,1,Sunny,Low,Mini,14,1.39,20.0,2.2,19.86,538.66
432,Delhi,1,28.589837,77.253594,28.565393,77.323756,Hazrat Nizamuddin,Railway,Noida Sector 18,Suburb,11.08,16.23,2026-06-08T09:00,Morning,Monday,9,0,Sunny,Medium,Sedan,14,1.5,20.0,2.2,24.62,557.57
432,Delhi,1,28.589837,77.253594,28.565393,77.323756,Hazrat Nizamuddin,Railway,Noida Sector 18,Suburb,11.08,16.23,2026-06-11T08:00,Morning,Thursday,8,0,Sunny,Medium,Mini,14,1.38,20.0,2.2,25.67,342.24
432,Delhi,1,28.589837,77.253594,28.565393,77.323756,Hazrat Nizamuddin,Railway,Noida Sector 18,Suburb,11.08,16.23,2026-06-11T10:00,Afternoon,Thursday,10,0,Sunny,Low,Sedan,14,1.3,20.0,2.2,22.48,475.34
432,Delhi,1,28.589837,77.253594,28.565393,77.323756,Hazrat Nizamuddin,Railway,Noida Sector 18,Suburb,11.08,16.23,2026-06-15T03:00,Night,Monday,3,0,Cloudy,Low,SUV,14,1.42,20.0,2.2,22.21,821.21
433,Delhi,1,28.647782,77.218323,28.588677,77.250689,New Delhi Station,Railway,Hazrat Nizamuddin,Railway,9.21,13.47,2026-06-27T07:00,Morning,Saturday,7,0,Sunny,High,Mini,14,1.44,20.0,2.2,27.98,462.3
433,Delhi,1,28.647782,77.218323,28.588677,77.250689,New Delhi Station,Railway,Hazrat Nizamuddin,Railway,9.21,13.47,2026-06-20T01:00,Night,Saturday,1,0,Sunny,Low,Mini,14,1.28,20.0,2.2,18.21,364.76
433,Delhi,1,28.647782,77.218323,28.588677,77.250689,New Delhi Station,Railway,Hazrat Nizamuddin,Railway,9.21,13.47,2026-06-15T07:00,Morning,Monday,7,0,Sunny,High,Mini,14,1.53,20.0,2.2,26.31,495.37
433,Delhi,1,28.647782,77.218323,28.588677,77.250689,New Delhi Station,Railway,Hazrat Nizamuddin,Railway,9.21,13.47,2026-06-09T03:00,Night,Tuesday,3,0,Sunny,Low,SUV,14,1.35,20.0,2.2,17.6,648.82
433,Delhi,1,28.647782,77.218323,28.588677,77.250689,New Delhi Station,Railway,Hazrat Nizamuddin,Railway,9.21,13.47,2026-06-18T20:00,Evening,Thursday,20,0,Sunny,High,SUV,14,1.73,20.0,2.2,22.88,872.09
434,Delhi,1,28.557408,77.080424,28.548976,77.248193,IGI Terminal 3,Airport,Nehru Place,City Center,20.89,27.7,2026-06-16T04:00,Night,Tuesday,4,0,Sunny,Low,Sedan,17,1.12,20.0,2.2,33.09,704.58
434,Delhi,1,28.557408,77.080424,28.548976,77.248193,IGI Terminal 3,Airport,Nehru Place,City Center,20.89,27.7,2026-06-25T11:00,Afternoon,Thursday,11,0,Sunny,Medium,Mini,17,1.06,20.0,2.2,39.98,568.12
434,Delhi,1,28.557408,77.080424,28.548976,77.248193,IGI Terminal 3,Airport,Nehru Place,City Center,20.89,27.7,2026-06-05T11:00,Afternoon,Friday,11,0,Cloudy,Medium,Mini,17,1.12,20.0,2.2,37.71,800.05
434,Delhi,1,28.557408,77.080424,28.548976,77.248193,IGI Terminal 3,Airport,Nehru Place,City Center,20.89,27.7,2026-06-27T02:00,Night,Saturday,2,0,Sunny,Low,Sedan,17,1.2,20.0,2.2,32.86,1002.09
434,Delhi,1,28.557408,77.080424,28.548976,77.248193,IGI Terminal 3,Airport,Nehru Place,City Center,20.89,27.7,2026-06-15T08:00,Morning,Monday,8,0,Sunny,Medium,Mini,17,1.13,20.0,2.2,40.5,592.38
435,Delhi,1,28.585035,77.052532,28.590316,77.255171,Dwarka,Suburb,Hazrat Nizamuddin,Railway,24.39,33.08,2026-06-08T15:00,Afternoon,Monday,15,0,Sunny,Low,Sedan,7,1.43,20.0,2.2,41.58,978.87
435,Delhi,1,28.585035,77.052532,28.590316,77.255171,Dwarka,Suburb,Hazrat Nizamuddin,Railway,24.39,33.08,2026-06-04T12:00,Afternoon,Thursday,12,0,Rainy,Medium,Sedan,7,1.73,20.0,2.2,44.26,1080.79
435,Delhi,1,28.585035,77.052532,28.590316,77.255171,Dwarka,Suburb,Hazrat Nizamuddin,Railway,24.39,33.08,2026-06-12T18:00,Evening,Friday,18,0,Rainy,Medium,Mini,7,2.0,20.0,2.2,43.36,1040.11
